SA2_MAIN16,Year
407031169,2016
407031170,2016
501011001,2016
501011002,2016
501011003,2016
501011004,2016
501021005,2016
501021007,2016
501021008,2016
501021009,2016
501021010,2016
501021011,2016
501021012,2016
501021014,2016
501021015,2016
501021016,2016
501021251,2016
501021252,2016
501021253,2016
501021254,2016
501031017,2016
501031018,2016
501031019,2016
501031020,2016
502011021,2016
502011022,2016
502011023,2016
502011024,2016
502011025,2016
502011026,2016
502011027,2016
502011028,2016
502011029,2016
503011030,2016
503011031,2016
503011032,2016
503011033,2016
503011034,2016
503011035,2016
503011036,2016
503021037,2016
503021038,2016
503021039,2016
503021040,2016
503021041,2016
503021042,2016
503021043,2016
504011044,2016
504011045,2016
504011046,2016
504011047,2016
504011048,2016
504021049,2016
504021050,2016
504021051,2016
504021052,2016
504021053,2016
504021054,2016
504031055,2016
504031056,2016
504031057,2016
504031058,2016
504031059,2016
504031060,2016
504031061,2016
504031062,2016
504031063,2016
504031064,2016
504031065,2016
504031066,2016
504031067,2016
504031068,2016
504031069,2016
505011070,2016
505011071,2016
505011072,2016
505011073,2016
505011074,2016
505011075,2016
505011076,2016
505011077,2016
505011078,2016
505011079,2016
505011080,2016
505011081,2016
505011082,2016
505011083,2016
505021084,2016
505021085,2016
505021086,2016
505021087,2016
505021088,2016
505021089,2016
505021090,2016
505021091,2016
505021092,2016
505021093,2016
505021094,2016
505021095,2016
505021096,2016
505021097,2016
505031098,2016
505031099,2016
505031100,2016
505031101,2016
505031102,2016
505031103,2016
505031104,2016
505031105,2016
505031106,2016
505031107,2016
505031108,2016
505031255,2016
505031256,2016
505031257,2016
505031258,2016
506011110,2016
506011111,2016
506011112,2016
506011113,2016
506011114,2016
506011115,2016
506011116,2016
506011117,2016
506021118,2016
506021119,2016
506021120,2016
506021121,2016
506021122,2016
506021123,2016
506031124,2016
506031125,2016
506031126,2016
506031127,2016
506031128,2016
506031129,2016
506031130,2016
506031131,2016
506041132,2016
506041133,2016
506041134,2016
506041135,2016
506041136,2016
506041137,2016
506051138,2016
506051139,2016
506051140,2016
506051141,2016
506061142,2016
506061143,2016
506061144,2016
506071145,2016
506071146,2016
506071147,2016
507011148,2016
507011150,2016
507011151,2016
507011152,2016
507011153,2016
507011154,2016
507011155,2016
507011158,2016
507011159,2016
507011160,2016
507011161,2016
507011163,2016
507011259,2016
507011260,2016
507021164,2016
507021165,2016
507021166,2016
507021167,2016
507031169,2016
507031170,2016
507031172,2016
507031173,2016
507031174,2016
507031261,2016
507041175,2016
507041176,2016
507041177,2016
507041178,2016
507041179,2016
507041180,2016
507041181,2016
507041182,2016
507041183,2016
507041184,2016
507051185,2016
507051186,2016
507051187,2016
507051188,2016
507051189,2016
507051190,2016
507051191,2016
507051192,2016
507051193,2016
509011225,2016
509011226,2016
509011227,2016
509011228,2016
509011229,2016
509011230,2016
509011231,2016
509011232,2016
509011233,2016
509011234,2016
509011235,2016
509021236,2016
509021237,2016
509021238,2016
509021239,2016
509021240,2016
509021241,2016
509021242,2016
509021243,2016
509021244,2016
509021245,2016
509031246,2016
509031247,2016
509031248,2016
509031249,2016
509031250,2016
510011262,2016
510011263,2016
510011264,2016
510011265,2016
510011266,2016
510021267,2016
510021268,2016
510021269,2016
510021270,2016
510031271,2016
510031272,2016
510031273,2016
511011274,2016
511011275,2016
511021276,2016
511021277,2016
511031278,2016
511031279,2016
511031280,2016
511031281,2016
511031282,2016
511031283,2016
511031284,2016
511041285,2016
511041286,2016
511041287,2016
511041288,2016
511041289,2016
511041290,2016
511041291,2016
511041292,2016
601011001,2016
601011002,2016
601011003,2016
601021004,2016
601021005,2016
601021006,2016
601021007,2016
601021008,2016
601021009,2016
601021010,2016
601021011,2016
601021012,2016
601031013,2016
601031014,2016
601031015,2016
601031016,2016
601031017,2016
601031018,2016
601031019,2016
601031020,2016
601031021,2016
601041022,2016
601041023,2016
601041024,2016
601041025,2016
601041026,2016
601051027,2016
601051028,2016
601051029,2016
601051030,2016
601051031,2016
601051032,2016
601051033,2016
601061034,2016
601061035,2016
602011036,2016
602011037,2016
602011038,2016
602011039,2016
602011040,2016
602011041,2016
602011042,2016
602011043,2016
602011044,2016
602011045,2016
602011046,2016
602011047,2016
602011048,2016
602011049,2016
602011050,2016
602011051,2016
602011052,2016
602021053,2016
602021054,2016
602021055,2016
602021056,2016
602021057,2016
602031058,2016
602031059,2016
602031060,2016
602031061,2016
602031062,2016
602031064,2016
602031099,2016
602031100,2016
603011065,2016
603011066,2016
603011067,2016
603011068,2016
603021069,2016
603021070,2016
603021071,2016
603021072,2016
603031073,2016
603031074,2016
604011075,2016
604011076,2016
604011077,2016
604011078,2016
604011079,2016
604011080,2016
604011081,2016
604011082,2016
604011083,2016
604011084,2016
604021085,2016
604021086,2016
604021087,2016
604021088,2016
604021089,2016
604021090,2016
604021091,2016
604021092,2016
604031093,2016
604031094,2016
604031095,2016
604031096,2016
604031097,2016
604031098,2016
701011001,2016
701011002,2016
701011003,2016
701011004,2016
701011005,2016
701011006,2016
701011007,2016
701011008,2016
701011009,2016
701021010,2016
701021011,2016
701021012,2016
701021013,2016
701021014,2016
701021015,2016
701021016,2016
701021017,2016
701021018,2016
701021019,2016
701021020,2016
701021021,2016
701021022,2016
701021023,2016
701021024,2016
701021025,2016
701021026,2016
701021027,2016
701021028,2016
701021029,2016
701021030,2016
701031031,2016
701031032,2016
701031033,2016
701031034,2016
701031035,2016
701041036,2016
701041037,2016
701041038,2016
701041039,2016
701041040,2016
701041041,2016
701041042,2016
701041043,2016
701041044,2016
702011045,2016
702011046,2016
702011047,2016
702011048,2016
702011049,2016
702011050,2016
702011051,2016
702011052,2016
702011053,2016
702011054,2016
702021055,2016
702021056,2016
702031057,2016
702031058,2016
702031059,2016
702031060,2016
702031061,2016
702041062,2016
702041063,2016
702041064,2016
702051065,2016
702051066,2016
702051067,2016
702051068,2016
801011001,2016
801011002,2016
801011003,2016
801011004,2016
801011005,2016
801011006,2016
801011007,2016
801011008,2016
801011009,2016
801011010,2016
801011011,2016
801011012,2016
801011013,2016
801011014,2016
801011015,2016
801011016,2016
801011017,2016
801011018,2016
801011019,2016
801011020,2016
801011021,2016
801011022,2016
801011023,2016
801011024,2016
801011025,2016
801011026,2016
801011111,2016
801011112,2016
801031031,2016
801031032,2016
801031113,2016
801031114,2016
801031115,2016
801041034,2016
801041035,2016
801041036,2016
801041037,2016
801041038,2016
801041039,2016
801041040,2016
801041043,2016
801041044,2016
801041045,2016
801041046,2016
801041047,2016
801041048,2016
801041116,2016
801041117,2016
801041118,2016
801041119,2016
801041120,2016
801041121,2016
801041122,2016
801051049,2016
801051050,2016
801051051,2016
801051053,2016
801051054,2016
801051055,2016
801051056,2016
801051057,2016
801051058,2016
801051060,2016
801051061,2016
801051123,2016
801051124,2016
801051125,2016
801051126,2016
801051127,2016
801051128,2016
801061062,2016
801061063,2016
801061064,2016
801061066,2016
801061067,2016
801061068,2016
801061069,2016
801061070,2016
801061129,2016
801061130,2016
801061131,2016
801071071,2016
801071072,2016
801071073,2016
801071074,2016
801071075,2016
801071076,2016
801071077,2016
801071078,2016
801071079,2016
801071080,2016
801071081,2016
801071082,2016
801071083,2016
801071084,2016
801071085,2016
801071086,2016
801071087,2016
801071088,2016
801071089,2016
801071090,2016
801071132,2016
801081091,2016
801081092,2016
801081093,2016
801081094,2016
801081095,2016
801081096,2016
801081097,2016
801081098,2016
801081133,2016
801091099,2016
801091100,2016
801091101,2016
801091102,2016
801091103,2016
801091104,2016
801091105,2016
801091106,2016
801091107,2016
801091108,2016
801091109,2016
801091110,2016
801101134,2016
801101135,2016
801101136,2016
801101137,2016
801101138,2016
801101139,2016
801111140,2016
801111141,2016
101021007,2017
101021008,2017
101021009,2017
101021010,2017
101021011,2017
101021012,2017
101031013,2017
101031014,2017
101031015,2017
101031016,2017
101041017,2017
101041018,2017
101041019,2017
101041020,2017
101041021,2017
101041022,2017
101041023,2017
101041024,2017
101041025,2017
101041026,2017
101041027,2017
101051539,2017
101051540,2017
101061541,2017
101061542,2017
101061543,2017
101061544,2017
102011028,2017
102011029,2017
102011030,2017
102011031,2017
102011032,2017
102011033,2017
102011034,2017
102011035,2017
102011036,2017
102011037,2017
102011038,2017
102011039,2017
102011040,2017
102011041,2017
102011042,2017
102011043,2017
102021044,2017
102021045,2017
102021046,2017
102021047,2017
102021048,2017
102021049,2017
102021050,2017
102021051,2017
102021052,2017
102021053,2017
102021054,2017
102021055,2017
102021056,2017
102021057,2017
103011058,2017
103011059,2017
103011060,2017
103011061,2017
103021062,2017
103021063,2017
103021064,2017
103021065,2017
103021066,2017
103021067,2017
103021068,2017
103021069,2017
103031070,2017
103031071,2017
103031072,2017
103031073,2017
103031074,2017
103031075,2017
103041076,2017
103041077,2017
103041078,2017
103041079,2017
104011080,2017
104011081,2017
104011082,2017
104021083,2017
104021084,2017
104021085,2017
104021086,2017
104021087,2017
104021088,2017
104021089,2017
104021090,2017
104021091,2017
105011092,2017
105011093,2017
105011094,2017
105011095,2017
105011096,2017
105021097,2017
105021098,2017
105031099,2017
105031100,2017
105031101,2017
105031102,2017
105031103,2017
105031104,2017
105031105,2017
105031106,2017
106011107,2017
106011108,2017
106011109,2017
106011110,2017
106011111,2017
106011112,2017
106011113,2017
106021114,2017
106021115,2017
106021116,2017
106021117,2017
106021118,2017
106031119,2017
106031120,2017
106031121,2017
106031122,2017
106031123,2017
106031124,2017
106031125,2017
106041126,2017
106041127,2017
106041128,2017
106041129,2017
107011131,2017
107011132,2017
107011133,2017
107011134,2017
107011545,2017
107011546,2017
107011547,2017
107021135,2017
107031136,2017
107031137,2017
107031138,2017
107031139,2017
107031140,2017
107031141,2017
107031142,2017
107031143,2017
107041144,2017
107041145,2017
107041146,2017
107041147,2017
107041148,2017
107041150,2017
107041548,2017
107041549,2017
108011151,2017
108011152,2017
108011153,2017
108011154,2017
108021155,2017
108021156,2017
108021157,2017
108021158,2017
108021159,2017
108021160,2017
108031161,2017
108041162,2017
108041163,2017
108041164,2017
108041165,2017
108041166,2017
108051167,2017
108051168,2017
108051169,2017
108051170,2017
108051171,2017
109011172,2017
109011173,2017
109011174,2017
109011175,2017
109011176,2017
109021177,2017
109021178,2017
109021179,2017
109031180,2017
109031181,2017
109031182,2017
109031183,2017
109031184,2017
109031185,2017
110011186,2017
110011187,2017
110011188,2017
110011189,2017
110021190,2017
110021191,2017
110021192,2017
110021193,2017
110021194,2017
110031195,2017
110031196,2017
110031197,2017
110031198,2017
110041199,2017
110041200,2017
110041201,2017
110041202,2017
110041203,2017
110041204,2017
110041205,2017
111011206,2017
111011207,2017
111011208,2017
111011209,2017
111011210,2017
111011211,2017
111011212,2017
111011213,2017
111011214,2017
111021215,2017
111021216,2017
111021217,2017
111021218,2017
111021219,2017
111021220,2017
111021221,2017
111031222,2017
111031223,2017
111031224,2017
111031225,2017
111031226,2017
111031227,2017
111031228,2017
111031229,2017
111031230,2017
111031231,2017
111031232,2017
111031233,2017
111031234,2017
111031235,2017
112011236,2017
112011237,2017
112011238,2017
112011239,2017
112011240,2017
112011241,2017
112011242,2017
112011243,2017
112021244,2017
112021245,2017
112021246,2017
112021247,2017
112021248,2017
112021249,2017
112031250,2017
112031251,2017
112031252,2017
112031253,2017
112031254,2017
112031550,2017
112031551,2017
112031552,2017
113011256,2017
113011257,2017
113011258,2017
113011259,2017
113021260,2017
113021261,2017
113021262,2017
113031263,2017
113031264,2017
113031265,2017
113031266,2017
113031267,2017
113031268,2017
113031269,2017
113031270,2017
113031271,2017
114011272,2017
114011273,2017
114011274,2017
114011275,2017
114011276,2017
114011277,2017
114011278,2017
114011279,2017
114011280,2017
114011281,2017
114011282,2017
114011283,2017
114021284,2017
114021285,2017
114021286,2017
114021287,2017
114021288,2017
114021289,2017
115011290,2017
115011291,2017
115011294,2017
115011296,2017
115011553,2017
115011554,2017
115011555,2017
115011556,2017
115011557,2017
115011558,2017
115011559,2017
115021297,2017
115021298,2017
115031299,2017
115031300,2017
115041301,2017
115041302,2017
116011303,2017
116011304,2017
116011306,2017
116011307,2017
116011308,2017
116011560,2017
116011561,2017
116021309,2017
116021310,2017
116021312,2017
116021562,2017
116021563,2017
116031313,2017
116031314,2017
116031315,2017
116031316,2017
116031317,2017
116031318,2017
116031319,2017
117011320,2017
117011321,2017
117011322,2017
117011323,2017
117011324,2017
117011325,2017
117021326,2017
117021327,2017
117021328,2017
117031329,2017
117031330,2017
117031331,2017
117031332,2017
117031333,2017
117031334,2017
117031335,2017
117031336,2017
117031337,2017
117031338,2017
118011339,2017
118011340,2017
118011341,2017
118011342,2017
118011343,2017
118011344,2017
118011345,2017
118011346,2017
118011347,2017
118021348,2017
118021350,2017
118021564,2017
118021565,2017
118021566,2017
118021567,2017
118021568,2017
118021569,2017
118021570,2017
119011354,2017
119011355,2017
119011356,2017
119011357,2017
119011358,2017
119011359,2017
119011360,2017
119011361,2017
119011571,2017
119011572,2017
119021362,2017
119021363,2017
119021364,2017
119021366,2017
119021367,2017
119021573,2017
119021574,2017
119031368,2017
119031369,2017
119031370,2017
119031371,2017
119031372,2017
119031373,2017
119031374,2017
119041375,2017
119041376,2017
119041377,2017
119041378,2017
119041379,2017
119041380,2017
119041381,2017
119041382,2017
120011383,2017
120011384,2017
120011385,2017
120011386,2017
120021387,2017
120021388,2017
120021389,2017
120031390,2017
120031391,2017
120031392,2017
120031393,2017
120031394,2017
120031395,2017
120031396,2017
120031575,2017
120031576,2017
121011398,2017
121011399,2017
121011400,2017
121011401,2017
121011402,2017
121021403,2017
121021404,2017
121021406,2017
121021577,2017
121021578,2017
121021579,2017
121031407,2017
121031408,2017
121031409,2017
121031410,2017
121031411,2017
121031412,2017
121041413,2017
121041414,2017
121041415,2017
121041416,2017
121041417,2017
122011418,2017
122011419,2017
122021420,2017
122021421,2017
122021422,2017
122021423,2017
122031424,2017
122031425,2017
122031426,2017
122031427,2017
122031428,2017
122031429,2017
122031430,2017
